student_id,star_reading_2022_23,star_math_2022_23,star_reading_2023_24,star_math_2023_24,star_reading_2024_25,star_math_2024_25,attendance_2022_23,attendance_2023_24,attendance_2024_25,caaspp_ela_2022_23,caaspp_math_2022_23,caaspp_ela_2023_24,caaspp_math_2023_24,strict_comparison_ready
2014831,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2014833,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2014859,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2014876,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2014877,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2014884,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2014900,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2014904,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2014905,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2014911,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2014916,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2014919,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2014923,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2014925,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2014928,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2014933,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2014942,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2014952,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2014958,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2014971,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2014988,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2014995,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015006,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015012,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015014,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015020,True,True,True,True,False,False,True,True,False,True,True,True,True,False
2015029,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2015040,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015041,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015042,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2015044,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015046,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015048,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015050,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015051,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015057,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015058,True,True,True,True,False,False,True,True,False,True,True,True,True,False
2015071,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2015096,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015111,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015122,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015134,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015161,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2015188,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015198,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015203,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2015239,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015252,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015268,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015281,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015291,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015308,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015323,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015328,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015340,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015341,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015374,True,True,True,True,True,True,True,True,True,True,True,True,False,False
2015378,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015382,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2015405,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2015408,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015409,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015410,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015421,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015428,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2015442,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015450,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015452,True,True,True,False,False,False,True,True,False,True,True,True,True,False
2015467,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015473,False,False,False,False,True,True,True,True,True,False,False,False,False,False
2015498,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015528,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015539,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2015540,True,True,True,True,True,True,True,True,True,False,False,False,False,False
2015560,True,True,True,True,False,False,True,True,False,True,True,False,False,False
2015561,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015562,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015569,True,True,True,True,False,False,True,True,False,True,True,False,False,False
2015570,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015577,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015588,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015589,True,True,True,True,False,False,True,True,False,True,True,False,False,False
2015595,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015601,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2015611,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015612,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015614,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015617,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015643,True,True,True,True,False,False,True,True,False,True,True,True,True,False
2015645,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2015690,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015720,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015732,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015765,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015766,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015767,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015770,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015774,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015776,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015780,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015784,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015786,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015787,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015791,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015797,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015803,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015812,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015819,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015820,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015828,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015829,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015833,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015837,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015839,True,True,True,True,True,True,True,True,True,False,False,True,True,False
2015843,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015846,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015848,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015853,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015864,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2015867,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015870,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015871,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015873,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015875,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2015882,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015892,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015893,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015895,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015896,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2015897,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015900,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015909,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015916,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015922,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015923,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015924,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015926,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015936,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015937,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015953,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015958,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015959,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2015962,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015964,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2015977,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015984,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015985,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015993,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015994,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015997,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2015999,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016000,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016002,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2016016,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016019,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2016024,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016035,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016036,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016040,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2016047,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016050,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016056,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016057,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016062,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016068,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016069,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016070,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016071,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016073,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016082,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016090,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016093,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016096,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016106,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016112,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016113,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016116,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016124,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016125,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016126,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016131,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016132,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016136,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016138,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016142,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016146,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016148,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016149,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016150,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016151,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016157,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016161,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016162,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016165,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016171,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016172,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2016192,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016198,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016201,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016211,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016222,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016226,True,True,True,True,False,False,True,True,False,True,True,True,True,False
2016240,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016245,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016246,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016251,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016257,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016261,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016280,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016281,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016282,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016293,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016305,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016306,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016309,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016311,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016314,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016316,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016317,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016318,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016323,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016326,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016328,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016330,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016331,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016334,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016336,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016337,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016346,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016348,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016355,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016357,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2016360,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016362,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016364,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016365,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2016369,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016370,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2016372,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016379,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016392,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016395,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016402,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2016410,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016460,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016463,True,True,True,True,False,False,True,True,False,True,True,False,False,False
2016502,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2016512,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016513,True,True,True,True,False,False,True,True,False,True,True,False,False,False
2016535,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016537,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016547,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016556,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016568,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016575,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016582,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016584,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016590,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016593,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016596,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016600,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016605,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016615,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016662,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2016665,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016778,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016787,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016794,False,False,True,False,True,True,True,True,True,False,False,True,True,False
2016796,True,True,True,True,True,True,True,True,True,False,False,True,True,False
2016805,False,False,True,False,True,True,True,True,True,False,False,True,True,False
2016813,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016816,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016817,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2016824,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016826,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016830,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2016832,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016833,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016835,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016841,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016848,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016860,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2016870,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016875,True,True,True,True,True,True,True,True,True,False,False,False,False,False
2016876,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016878,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016880,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016881,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016892,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016894,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016898,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016900,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016901,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016902,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016903,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2016907,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2016908,False,False,False,False,True,True,True,True,True,False,False,False,False,False
2016932,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2016945,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2017001,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2017027,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017028,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2017036,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017038,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2017072,True,True,True,True,True,True,True,True,True,False,False,True,True,False
2017144,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017175,True,True,True,True,False,False,True,True,False,True,True,False,False,False
2017185,True,True,True,True,False,False,True,True,False,True,True,False,False,False
2017231,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2017239,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017248,True,True,False,False,False,False,True,True,False,True,True,True,True,False
2017256,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017258,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017262,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017274,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017279,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017280,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017283,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017284,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017294,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017310,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017312,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017313,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017314,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017375,True,True,True,False,True,True,True,True,True,True,True,False,False,False
2017377,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017378,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017410,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017440,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017470,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2017480,False,True,True,True,True,True,True,True,True,False,False,True,True,False
2017487,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017494,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017496,True,True,True,False,False,False,True,True,False,True,True,False,False,False
2017497,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2017500,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017508,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017528,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2017532,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017535,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2017548,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2017559,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017561,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2017562,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017563,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017570,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017573,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017577,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017583,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017589,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017594,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017608,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017609,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017610,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017613,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017621,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2017632,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017635,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017640,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017642,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2017643,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017646,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017661,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017665,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017675,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017685,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017689,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017693,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017695,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017697,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017701,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017714,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017717,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017718,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017721,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017723,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2017728,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2017732,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017734,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2017739,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017742,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017744,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017745,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017746,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017748,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017750,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017754,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017755,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017756,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017757,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017758,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017760,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017762,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2017764,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017765,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017767,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017768,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017770,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017771,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017775,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017784,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017789,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2017791,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017795,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2017800,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017803,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017809,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017812,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017815,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017817,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2017847,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2017849,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2017850,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2017859,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017860,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017864,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2017883,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2017889,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017892,True,True,True,True,True,True,True,True,True,True,True,False,False,False
2017894,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017903,False,False,True,True,True,True,True,True,True,False,False,True,True,False
2017912,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017913,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017926,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017931,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017939,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017941,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017944,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017946,False,False,False,False,True,True,False,False,True,False,False,True,True,False
2017948,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2017949,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2017957,False,False,False,False,True,True,False,False,True,False,False,False,False,False
